datetime,co,no2,o3,so2,pm25,pm10,pm25_lag1,pm25_lag2,pm25_lag3,pm25_lag4,pm25_lag5,pm25_lag6,pm25_lag7,pm25_7d_avg,pm25_7d_std,pm10_lag1,pm10_lag2,pm10_lag3,pm10_lag4,pm10_lag5,pm10_lag6,pm10_lag7,pm10_7d_avg,pm10_7d_std,no2_lag1,no2_lag2,no2_lag3,no2_lag4,no2_lag5,no2_lag6,no2_lag7,no2_7d_avg,no2_7d_std,so2_lag1,so2_lag2,so2_lag3,so2_lag4,so2_lag5,so2_lag6,so2_lag7,so2_7d_avg,so2_7d_std,co_lag1,co_lag2,co_lag3,co_lag4,co_lag5,co_lag6,co_lag7,co_7d_avg,co_7d_std,o3_lag1,o3_lag2,o3_lag3,o3_lag4,o3_lag5,o3_lag6,o3_lag7,o3_7d_avg,o3_7d_std
2021-04-12,2069.7525,55.2225,94.18583333333333,79.22500000000001,141.12208333333334,210.0275,95.26041666666667,57.30375,97.34333333333335,106.54458333333334,129.3025,155.63,100.78958333333333,111.78666666666666,33.08374079304436,148.31041666666667,83.26875,137.61958333333334,144.91875000000002,183.2458333333333,203.4525,135.31541666666666,158.6919047619048,44.1057814135565,49.49208333333333,31.870416666666667,52.69125,45.32916666666667,42.977916666666665,44.01916666666667,47.724583333333335,45.943214285714284,7.693625471787017,52.04958333333334,39.80041666666667,60.15125,55.671666666666674,61.195,86.46708333333333,71.10916666666667,62.08,15.97518903484629,1573.8012500000002,1013.7362499999999,1737.0783333333331,1528.4620833333336,1430.5516666666665,1227.4979166666667,1380.7616666666665,1511.554285714286,341.9744489579794,89.55083333333333,109.68833333333333,92.16791666666667,101.01708333333333,127.7325,175.29875,123.51916666666666,112.80589285714287,30.52399731744606
2021-04-13,1423.3187500000001,41.82416666666666,106.60291666666666,51.7575,101.40916666666668,150.29749999999999,141.12208333333334,95.26041666666667,57.30375,97.34333333333335,106.54458333333334,129.3025,155.63,104.04083333333334,26.87214331932447,210.0275,148.31041666666667,83.26875,137.61958333333334,144.91875000000002,183.2458333333333,203.4525,151.09833333333336,39.44455725140233,55.2225,49.49208333333333,31.870416666666667,52.69125,45.32916666666667,42.977916666666665,44.01916666666667,45.629642857142855,7.828660402251511,79.22500000000001,52.04958333333334,39.80041666666667,60.15125,55.671666666666674,61.195,86.46708333333333,57.12148809523809,12.04821064702024,2069.7525,1573.8012500000002,1013.7362499999999,1737.0783333333331,1528.4620833333336,1430.5516666666665,1227.4979166666667,1539.5286904761906,322.3090287685804,94.18583333333333,89.55083333333333,109.68833333333333,92.16791666666667,101.01708333333333,127.7325,175.29875,102.99220238095236,13.224009400943695
2021-04-14,1415.2541666666666,46.28583333333333,91.8125,53.395833333333336,89.07208333333334,135.3841666666667,101.40916666666668,141.12208333333334,95.26041666666667,57.30375,97.34333333333335,106.54458333333334,129.3025,98.29363095238095,24.790360514983966,150.29749999999999,210.0275,148.31041666666667,83.26875,137.61958333333334,144.91875000000002,183.2458333333333,144.26095238095243,37.0168056660684,41.82416666666666,55.2225,49.49208333333333,31.870416666666667,52.69125,45.32916666666667,42.977916666666665,46.102202380952384,7.7412670021307335,51.7575,79.22500000000001,52.04958333333334,39.80041666666667,60.15125,55.671666666666674,61.195,56.00732142857142,11.969083168791716,1423.3187500000001,2069.7525,1573.8012500000002,1013.7362499999999,1737.0783333333331,1528.4620833333336,1430.5516666666665,1537.3433333333335,323.2216461406637,106.60291666666666,94.18583333333333,89.55083333333333,109.68833333333333,92.16791666666667,101.01708333333333,127.7325,97.8607738095238,7.935458951014175
2021-04-15,3068.3275,69.15541666666667,69.04125,83.93416666666667,181.74375,261.26708333333335,89.07208333333334,101.40916666666668,141.12208333333334,95.26041666666667,57.30375,97.34333333333335,106.54458333333334,109.03636904761905,40.36370285327754,135.3841666666667,150.29749999999999,210.0275,148.31041666666667,83.26875,137.61958333333334,144.91875000000002,160.8821428571429,57.70271163924953,46.28583333333333,41.82416666666666,55.2225,49.49208333333333,31.870416666666667,52.69125,45.32916666666667,49.50595238095239,11.614056103415306,53.395833333333336,51.7575,79.22500000000001,52.04958333333334,39.80041666666667,60.15125,55.671666666666674,60.04482142857143,15.943859259351525,1415.2541666666666,1423.3187500000001,2069.7525,1573.8012500000002,1013.7362499999999,1737.0783333333331,1528.4620833333336,1757.324107142857,662.3098785393565,91.8125,106.60291666666666,94.18583333333333,89.55083333333333,109.68833333333333,92.16791666666667,101.01708333333333,93.29279761904762,13.243658042246114
2021-04-16,2012.7299999999998,53.97291666666666,87.71708333333333,72.92708333333333,131.51874999999998,183.3345833333333,181.74375,89.07208333333334,101.40916666666668,141.12208333333334,95.26041666666667,57.30375,97.34333333333335,113.91857142857144,40.77836459982686,261.26708333333335,135.3841666666667,150.29749999999999,210.0275,148.31041666666667,83.26875,137.61958333333334,167.41285714285715,57.21601085258823,69.15541666666667,46.28583333333333,41.82416666666666,55.2225,49.49208333333333,31.870416666666667,52.69125,49.68904761904762,11.682542367311111,83.93416666666667,53.395833333333336,51.7575,79.22500000000001,52.04958333333334,39.80041666666667,60.15125,61.86994047619048,16.672651341184704,3068.3275,1415.2541666666666,1423.3187500000001,2069.7525,1573.8012500000002,1013.7362499999999,1737.0783333333331,1796.7029166666669,669.0657286516931,69.04125,91.8125,106.60291666666666,94.18583333333333,89.55083333333333,109.68833333333333,92.16791666666667,92.65696428571428,13.412432755247059
2021-04-17,2100.3487499999997,51.91916666666666,73.6225,49.38291666666667,133.73916666666665,184.405,131.51874999999998,181.74375,89.07208333333334,101.40916666666668,141.12208333333334,95.26041666666667,57.30375,124.83791666666666,32.48138801380676,183.3345833333333,261.26708333333335,135.3841666666667,150.29749999999999,210.0275,148.31041666666667,83.26875,181.8608928571429,43.56855400266909,53.97291666666666,69.15541666666667,46.28583333333333,41.82416666666666,55.2225,49.49208333333333,31.870416666666667,52.553154761904764,8.650036906021109,72.92708333333333,83.93416666666667,53.395833333333336,51.7575,79.22500000000001,52.04958333333334,39.80041666666667,63.23886904761905,14.852653752068527,2012.7299999999998,3068.3275,1415.2541666666666,1423.3187500000001,2069.7525,1573.8012500000002,1013.7362499999999,1951.9332738095238,576.8278830633432,87.71708333333333,69.04125,91.8125,106.60291666666666,94.18583333333333,89.55083333333333,109.68833333333333,87.50470238095238,12.687150943278883
2021-04-18,2050.2808333333332,50.915416666666665,96.63958333333333,68.69541666666667,136.64458333333332,183.33249999999998,133.73916666666665,131.51874999999998,181.74375,89.07208333333334,101.40916666666668,141.12208333333334,95.26041666666667,130.7499404761905,29.861201406613286,184.405,183.3345833333333,261.26708333333335,135.3841666666667,150.29749999999999,210.0275,148.31041666666667,186.86404761904762,41.009396604670904,51.91916666666666,53.97291666666666,69.15541666666667,46.28583333333333,41.82416666666666,55.2225,49.49208333333333,52.75648809523809,8.58255447132758,49.38291666666667,72.92708333333333,83.93416666666667,53.395833333333336,51.7575,79.22500000000001,52.04958333333334,65.61684523809524,14.074790363499371,2100.3487499999997,2012.7299999999998,3068.3275,1415.2541666666666,1423.3187500000001,2069.7525,1573.8012500000002,2020.001785714286,552.3642516370778,73.6225,87.71708333333333,69.04125,91.8125,106.60291666666666,94.18583333333333,89.55083333333333,88.51738095238095,13.152082010477283
2021-04-19,1700.9191666666666,44.35791666666666,95.19458333333334,55.85,95.76333333333334,139.90541666666667,136.64458333333332,133.73916666666665,131.51874999999998,181.74375,89.07208333333334,101.40916666666668,141.12208333333334,124.27011904761905,32.07468583471601,183.33249999999998,184.405,183.3345833333333,261.26708333333335,135.3841666666667,150.29749999999999,210.0275,176.84660714285718,42.927744249560966,50.915416666666665,51.91916666666666,53.97291666666666,69.15541666666667,46.28583333333333,41.82416666666666,55.2225,51.20440476190476,9.032842816918537,68.69541666666667,49.38291666666667,72.92708333333333,83.93416666666667,53.395833333333336,51.7575,79.22500000000001,62.27755952380953,13.043209784968887,2050.2808333333332,2100.3487499999997,2012.7299999999998,3068.3275,1415.2541666666666,1423.3187500000001,2069.7525,1967.3113095238093,564.290436323593,96.63958333333333,73.6225,87.71708333333333,69.04125,91.8125,106.60291666666666,94.18583333333333,88.66148809523808,13.229839243308007
2021-04-20,1532.07875,40.86416666666667,77.80916666666667,58.56166666666667,83.71416666666667,118.65541666666667,95.76333333333334,136.64458333333332,133.73916666666665,131.51874999999998,181.74375,89.07208333333334,101.40916666666668,121.7422619047619,34.7614358305135,139.90541666666667,183.33249999999998,184.405,183.3345833333333,261.26708333333335,135.3841666666667,150.29749999999999,172.32630952380958,47.600902097779425,44.35791666666666,50.915416666666665,51.91916666666666,53.97291666666666,69.15541666666667,46.28583333333333,41.82416666666666,51.06726190476191,9.204650057904976,55.85,68.69541666666667,49.38291666666667,72.92708333333333,83.93416666666667,53.395833333333336,51.7575,63.24958333333334,12.364426960070782,1700.9191666666666,2050.2808333333332,2100.3487499999997,2012.7299999999998,3068.3275,1415.2541666666666,1423.3187500000001,1982.8484523809523,548.0802610860422,95.19458333333334,96.63958333333333,73.6225,87.71708333333333,69.04125,91.8125,106.60291666666666,84.54809523809524,11.012189413309484
2021-04-21,1992.9800000000002,56.225,75.85916666666667,56.0,130.31625,179.9020833333333,83.71416666666667,95.76333333333334,136.64458333333332,133.73916666666665,131.51874999999998,181.74375,89.07208333333334,127.63428571428572,31.657820566061588,118.65541666666667,139.90541666666667,183.33249999999998,184.405,183.3345833333333,261.26708333333335,135.3841666666667,178.68601190476193,44.729976921615936,40.86416666666667,44.35791666666666,50.915416666666665,51.91916666666666,53.97291666666666,69.15541666666667,46.28583333333333,52.48714285714285,9.110262215159691,58.56166666666667,55.85,68.69541666666667,49.38291666666667,72.92708333333333,83.93416666666667,53.395833333333336,63.62160714285715,12.053807017881859,1532.07875,1700.9191666666666,2050.2808333333332,2100.3487499999997,2012.7299999999998,3068.3275,1415.2541666666666,2065.3807142857145,488.6392996285201,77.80916666666667,95.19458333333334,96.63958333333333,73.6225,87.71708333333333,69.04125,91.8125,82.26904761904764,10.908539398662468
2021-04-22,1092.3158333333333,36.27916666666667,155.68666666666667,75.7775,93.68624999999999,116.73416666666667,130.31625,83.71416666666667,95.76333333333334,136.64458333333332,133.73916666666665,131.51874999999998,181.74375,115.05464285714285,22.84078486916305,179.9020833333333,118.65541666666667,139.90541666666667,183.33249999999998,184.405,183.3345833333333,261.26708333333335,158.0384523809524,31.72478206528521,56.225,40.86416666666667,44.35791666666666,50.915416666666665,51.91916666666666,53.97291666666666,69.15541666666667,47.79053571428572,7.398666271646814,56.0,58.56166666666667,55.85,68.69541666666667,49.38291666666667,72.92708333333333,83.93416666666667,62.45636904761905,9.978533457393254,1992.9800000000002,1532.07875,1700.9191666666666,2050.2808333333332,2100.3487499999997,2012.7299999999998,3068.3275,1783.0933333333335,368.7275507973914,75.85916666666667,77.80916666666667,95.19458333333334,96.63958333333333,73.6225,87.71708333333333,69.04125,94.64696428571428,28.450717040159287
2021-04-23,959.3570833333333,38.0725,92.21291666666667,55.32208333333333,51.26833333333334,83.28583333333333,93.68624999999999,130.31625,83.71416666666667,95.76333333333334,136.64458333333332,133.73916666666665,131.51874999999998,103.59029761904762,31.643368702685187,116.73416666666667,179.9020833333333,118.65541666666667,139.90541666666667,183.33249999999998,184.405,183.3345833333333,143.74577380952385,39.910036270413435,36.27916666666667,56.225,40.86416666666667,44.35791666666666,50.915416666666665,51.91916666666666,53.97291666666666,45.51904761904762,7.62170532461224,75.7775,56.0,58.56166666666667,55.85,68.69541666666667,49.38291666666667,72.92708333333333,59.94136904761905,9.077558223093337,1092.3158333333333,1992.9800000000002,1532.07875,1700.9191666666666,2050.2808333333332,2100.3487499999997,2012.7299999999998,1632.611488095238,462.4310671088715,155.68666666666667,75.85916666666667,77.80916666666667,95.19458333333334,96.63958333333333,73.6225,87.71708333333333,95.28922619047619,28.31864414101518
2021-04-24,818.3320833333333,23.61583333333333,135.27291666666667,36.28916666666667,45.90833333333333,63.22833333333333,51.26833333333334,93.68624999999999,130.31625,83.71416666666667,95.76333333333334,136.64458333333332,133.73916666666665,91.04303571428571,34.9381237022101,83.28583333333333,116.73416666666667,179.9020833333333,118.65541666666667,139.90541666666667,183.33249999999998,184.405,126.43482142857145,45.25680061367142,38.0725,36.27916666666667,56.225,40.86416666666667,44.35791666666666,50.915416666666665,51.91916666666666,41.47571428571428,10.59002528673756,55.32208333333333,75.7775,56.0,58.56166666666667,55.85,68.69541666666667,49.38291666666667,58.07083333333333,12.368412816132718,959.3570833333333,1092.3158333333333,1992.9800000000002,1532.07875,1700.9191666666666,2050.2808333333332,2100.3487499999997,1449.46625,498.7538648390263,92.21291666666667,155.68666666666667,75.85916666666667,77.80916666666667,95.19458333333334,96.63958333333333,73.6225,104.09642857142858,29.994317294397877
2021-04-25,1546.2658333333331,41.702083333333334,109.41208333333333,43.29333333333333,90.15916666666668,122.34458333333333,45.90833333333333,51.26833333333334,93.68624999999999,130.31625,83.71416666666667,95.76333333333334,136.64458333333332,84.4022619047619,28.68395564510441,63.22833333333333,83.28583333333333,116.73416666666667,179.9020833333333,118.65541666666667,139.90541666666667,183.33249999999998,117.72226190476194,37.72066493179464,23.61583333333333,38.0725,36.27916666666667,56.225,40.86416666666667,44.35791666666666,50.915416666666665,40.15952380952381,9.761391411746464,36.28916666666667,55.32208333333333,75.7775,56.0,58.56166666666667,55.85,68.69541666666667,54.441964285714285,12.457780131517111,818.3320833333333,959.3570833333333,1092.3158333333333,1992.9800000000002,1532.07875,1700.9191666666666,2050.2808333333332,1377.464107142857,429.0754288596483,135.27291666666667,92.21291666666667,155.68666666666667,75.85916666666667,77.80916666666667,95.19458333333334,96.63958333333333,105.92107142857142,29.85325446661858
2021-04-26,4149.5175,84.03916666666667,96.55291666666666,103.20583333333333,253.4416666666667,344.3241666666667,90.15916666666668,45.90833333333333,51.26833333333334,93.68624999999999,130.31625,83.71416666666667,95.76333333333334,106.9277380952381,70.51014435727414,122.34458333333333,63.22833333333333,83.28583333333333,116.73416666666667,179.9020833333333,118.65541666666667,139.90541666666667,146.92494047619053,94.36087396593452,41.702083333333334,23.61583333333333,38.0725,36.27916666666667,56.225,40.86416666666667,44.35791666666666,45.82827380952381,19.384538695009432,43.29333333333333,36.28916666666667,55.32208333333333,75.7775,56.0,58.56166666666667,55.85,61.20708333333333,22.311216254957095,1546.2658333333331,818.3320833333333,959.3570833333333,1092.3158333333333,1992.9800000000002,1532.07875,1700.9191666666666,1727.2638690476192,1142.203430890299,109.41208333333333,135.27291666666667,92.21291666666667,155.68666666666667,75.85916666666667,77.80916666666667,95.19458333333334,106.11511904761905,29.776226560038914
2021-04-27,3726.164583333333,81.01625,96.50666666666666,107.16000000000001,234.08583333333334,329.99833333333333,253.4416666666667,90.15916666666668,45.90833333333333,51.26833333333334,93.68624999999999,130.31625,83.71416666666667,128.40940476190477,83.89493430313938,344.3241666666667,122.34458333333333,63.22833333333333,83.28583333333333,116.73416666666667,179.9020833333333,118.65541666666667,177.11678571428573,115.2965132295355,84.03916666666667,41.702083333333334,23.61583333333333,38.0725,36.27916666666667,56.225,40.86416666666667,51.56428571428571,23.23001120377356,103.20583333333333,43.29333333333333,36.28916666666667,55.32208333333333,75.7775,56.0,58.56166666666667,68.14970238095238,28.14846008459306,4149.5175,1546.2658333333331,818.3320833333333,959.3570833333333,1092.3158333333333,1992.9800000000002,1532.07875,2040.704702380952,1359.997721082336,96.55291666666666,109.41208333333333,135.27291666666667,92.21291666666667,155.68666666666667,75.85916666666667,77.80916666666667,108.78619047619047,27.57080299839299
2021-04-28,2742.0520833333335,72.06541666666666,88.46125,85.99041666666666,165.56916666666666,238.88875,234.08583333333334,253.4416666666667,90.15916666666668,45.90833333333333,51.26833333333334,93.68624999999999,130.31625,133.44553571428574,85.07823218626318,329.99833333333333,344.3241666666667,122.34458333333333,63.22833333333333,83.28583333333333,116.73416666666667,179.9020833333333,185.54345238095243,117.6652543506662,81.01625,84.03916666666667,41.702083333333334,23.61583333333333,38.0725,36.27916666666667,56.225,53.827202380952386,24.496697372490637,107.16000000000001,103.20583333333333,43.29333333333333,36.28916666666667,55.32208333333333,75.7775,56.0,72.43404761904762,28.273077153150552,3726.164583333333,4149.5175,1546.2658333333331,818.3320833333333,959.3570833333333,1092.3158333333333,1992.9800000000002,2147.7149999999997,1384.8594924558645,96.50666666666666,96.55291666666666,109.41208333333333,135.27291666666667,92.21291666666667,155.68666666666667,75.85916666666667,110.5864880952381,25.38740460558107
2021-04-29,2188.2458333333334,56.275,112.83,73.22458333333333,158.47708333333333,215.1525,165.56916666666666,234.08583333333334,253.4416666666667,90.15916666666668,45.90833333333333,51.26833333333334,93.68624999999999,142.70136904761904,83.54232258010661,238.88875,329.99833333333333,344.3241666666667,122.34458333333333,63.22833333333333,83.28583333333333,116.73416666666667,199.60321428571433,113.892428819997,72.06541666666666,81.01625,84.03916666666667,41.702083333333334,23.61583333333333,38.0725,36.27916666666667,56.683749999999996,23.243164581625216,85.99041666666666,107.16000000000001,103.20583333333333,43.29333333333333,36.28916666666667,55.32208333333333,75.7775,72.06934523809524,28.23920610414175,2742.0520833333335,3726.164583333333,4149.5175,1546.2658333333331,818.3320833333333,959.3570833333333,1092.3158333333333,2304.2764285714284,1305.323067552398,88.46125,96.50666666666666,96.55291666666666,109.41208333333333,135.27291666666667,92.21291666666667,155.68666666666667,104.46410714285716,16.20567942859536
2021-04-30,2354.5820833333332,73.46541666666667,92.85833333333333,96.83749999999999,186.53416666666666,242.01166666666666,158.47708333333333,165.56916666666666,234.08583333333334,253.4416666666667,90.15916666666668,45.90833333333333,51.26833333333334,162.02505952380952,73.9632758021582,215.1525,238.88875,329.99833333333333,344.3241666666667,122.34458333333333,63.22833333333333,83.28583333333333,222.2783333333334,102.0608712240468,56.275,72.06541666666666,81.01625,84.03916666666667,41.702083333333334,23.61583333333333,38.0725,61.73988095238095,22.352340245510238,73.22458333333333,85.99041666666666,107.16000000000001,103.20583333333333,43.29333333333333,36.28916666666667,55.32208333333333,78.00011904761904,28.494118491067667,2188.2458333333334,2742.0520833333335,3726.164583333333,4149.5175,1546.2658333333331,818.3320833333333,959.3570833333333,2503.594285714286,1164.6772958334598,112.83,88.46125,96.50666666666666,96.55291666666666,109.41208333333333,135.27291666666667,92.21291666666667,104.55630952380953,16.125999106695932
2021-05-01,1809.39875,49.31,85.455,60.48916666666667,151.70458333333332,195.50541666666666,186.53416666666666,158.47708333333333,165.56916666666666,234.08583333333334,253.4416666666667,90.15916666666668,45.90833333333333,177.13880952380956,54.54025586433587,242.01166666666666,215.1525,238.88875,329.99833333333333,344.3241666666667,122.34458333333333,63.22833333333333,241.17505952380955,76.8318633466223,73.46541666666667,56.275,72.06541666666666,81.01625,84.03916666666667,41.702083333333334,23.61583333333333,65.41047619047619,16.352923971590936,96.83749999999999,73.22458333333333,85.99041666666666,107.16000000000001,103.20583333333333,43.29333333333333,36.28916666666667,81.4572619047619,23.64549209721618,2354.5820833333332,2188.2458333333334,2742.0520833333335,3726.164583333333,4149.5175,1546.2658333333331,818.3320833333333,2645.175238095238,969.5636311482017,92.85833333333333,112.83,88.46125,96.50666666666666,96.55291666666666,109.41208333333333,135.27291666666667,97.43946428571428,10.223263921808465
2021-05-02,1677.2758333333334,56.4625,74.16291666666667,57.67666666666667,127.86833333333334,165.43541666666667,151.70458333333332,186.53416666666666,158.47708333333333,165.56916666666666,234.08583333333334,253.4416666666667,90.15916666666668,182.52583333333334,45.655993458860074,195.50541666666666,242.01166666666666,215.1525,238.88875,329.99833333333333,344.3241666666667,122.34458333333333,247.3308928571429,66.79491346921813,49.31,73.46541666666667,56.275,72.06541666666666,81.01625,84.03916666666667,41.702083333333334,67.51910714285714,13.486801258434943,60.48916666666667,96.83749999999999,73.22458333333333,85.99041666666666,107.16000000000001,103.20583333333333,43.29333333333333,83.51202380952382,20.141717568243234,1809.39875,2354.5820833333332,2188.2458333333334,2742.0520833333335,3726.164583333333,4149.5175,1546.2658333333331,2663.8909523809525,945.7886692427147,85.455,92.85833333333333,112.83,88.46125,96.50666666666666,96.55291666666666,109.41208333333333,92.40386904761905,11.888680033814994
2021-05-03,1495.3616666666667,49.30291666666667,63.91791666666666,57.400000000000006,91.49000000000001,144.27416666666667,127.86833333333334,151.70458333333332,186.53416666666666,158.47708333333333,165.56916666666666,234.08583333333334,253.4416666666667,159.38988095238093,44.75559539992434,165.43541666666667,195.50541666666666,242.01166666666666,215.1525,238.88875,329.99833333333333,344.3241666666667,218.75232142857143,60.91690135844329,56.4625,49.31,73.46541666666667,56.275,72.06541666666666,81.01625,84.03916666666667,62.556785714285716,12.766542472275999,57.67666666666667,60.48916666666667,96.83749999999999,73.22458333333333,85.99041666666666,107.16000000000001,103.20583333333333,76.96833333333333,20.117923924223263,1677.2758333333334,1809.39875,2354.5820833333332,2188.2458333333334,2742.0520833333335,3726.164583333333,4149.5175,2284.7258333333334,765.8446732499663,74.16291666666667,85.455,92.85833333333333,112.83,88.46125,96.50666666666666,96.55291666666666,87.74172619047617,15.759283678943495
2021-05-04,979.9420833333334,47.63916666666666,65.72916666666667,74.18291666666666,72.5575,110.78208333333333,91.49000000000001,127.86833333333334,151.70458333333332,186.53416666666666,158.47708333333333,165.56916666666666,234.08583333333334,136.31440476190477,41.3348395977931,144.27416666666667,165.43541666666667,195.50541666666666,242.01166666666666,215.1525,238.88875,329.99833333333333,187.4357142857143,49.46716283848225,49.30291666666667,56.4625,49.31,73.46541666666667,56.275,72.06541666666666,81.01625,57.788630952380956,10.805431332425389,57.400000000000006,57.67666666666667,60.48916666666667,96.83749999999999,73.22458333333333,85.99041666666666,107.16000000000001,72.25732142857143,15.106574484051508,1495.3616666666667,1677.2758333333334,1809.39875,2354.5820833333332,2188.2458333333334,2742.0520833333335,3726.164583333333,1892.4083333333333,586.8606023992987,63.91791666666666,74.16291666666667,85.455,92.85833333333333,112.83,88.46125,96.50666666666666,83.34494047619047,17.13931472452128
