DATE,temp,humidity,windspeed,precip,sealevelpressure
2016-04-20,32.7,27.9,20.2,0.0,1006.8
2016-04-21,33.0,26.6,24.5,0.0,1004.5
2016-04-22,32.4,28.8,20.5,0.0,1001.9
2016-04-23,30.8,27.0,22.3,0.0,1002.4
2016-04-24,30.2,22.8,25.8,0.0,1003.2
2016-04-25,31.1,21.0,15.6,0.0,1005.4
2016-04-26,32.2,24.1,13.8,0.0,1007.4
2016-04-27,32.1,28.0,14.8,0.0,1006.2
2016-04-28,32.2,24.6,21.0,0.0,1005.6
2016-04-29,32.5,24.6,17.8,0.0,1005.9
2016-04-30,32.3,23.3,14.1,0.0,1005.2
2016-05-13,35.6,35.4,18.4,0.119,1001.8
2016-05-14,35.9,33.3,20.3,0.0,1003.3
2016-05-15,36.6,30.3,14.1,0.0,1003.8
2016-05-16,36.6,24.8,37.1,0.0,1001.8
2016-05-17,36.7,25.9,18.4,0.0,999.6
2016-05-18,37.1,25.6,18.8,0.0,998.5
2016-05-19,36.4,38.7,20.3,0.0,998.9
2016-05-20,36.4,46.8,22.3,0.0,997.7
2016-05-21,35.9,48.7,20.5,0.0,996.5
2016-05-22,36.0,48.3,20.5,0.0,997.0
2016-05-23,31.9,52.8,36.1,6.747,1000.1
2016-05-24,30.2,57.6,18.4,3.403,1000.6
2016-05-25,31.4,55.6,18.3,0.459,998.3
2016-05-26,33.6,47.6,15.4,0.0,998.9
2016-05-27,36.6,34.7,26.2,0.0,1000.0
2016-05-28,36.1,36.0,27.7,0.09,999.9
2016-05-29,29.6,59.7,33.5,0.788,1001.8
2016-05-30,26.8,72.1,25.0,9.495,1003.3
2016-05-31,31.2,59.4,18.4,0.0,1003.2
2016-06-13,34.8,46.7,37.1,0.23,998.9
2016-06-14,31.4,61.1,29.5,0.0,998.5
2016-06-15,33.8,56.9,17.7,0.6,996.6
2016-06-16,33.0,54.2,24.1,0.0,998.8
2016-06-17,33.2,55.8,20.2,4.372,999.7
2016-06-18,35.2,54.8,22.3,0.0,1001.1
2016-06-19,34.6,57.9,24.2,0.0,1001.9
2016-06-20,31.2,73.0,18.4,8.104,1001.1
2016-06-21,31.5,69.6,16.9,0.0,1000.4
2016-06-22,32.1,66.9,14.8,0.851,1002.0
2016-06-23,32.6,59.7,20.5,0.4,1001.1
2016-06-24,35.2,52.6,14.8,0.0,998.9
2016-06-25,35.0,59.5,19.2,0.0,1000.5
2016-06-26,34.1,61.9,14.8,0.0,1001.0
2016-06-27,34.0,63.5,16.6,0.0,999.6
2016-06-28,30.3,77.0,16.6,14.214,1001.6
2016-06-29,34.2,63.7,17.3,0.0,1001.8
2016-06-30,35.3,59.8,14.8,5.104,999.0
2016-07-13,30.5,81.0,22.1,15.104,999.2
2016-07-14,29.8,84.8,16.6,26.194,998.8
2016-07-15,30.1,84.3,18.0,0.255,999.1
2016-07-16,27.7,91.3,11.2,16.227,999.9
2016-07-17,27.7,89.2,11.8,1.448,1001.5
2016-07-18,27.7,88.3,35.4,40.324,1001.4
2016-07-19,31.1,76.4,23.9,0.0,1000.4
2016-07-20,33.0,70.0,20.9,0.0,999.9
2016-07-21,33.4,62.6,21.3,0.0,999.7
2016-07-22,33.3,64.0,16.6,0.0,999.6
2016-07-23,31.3,71.9,16.6,0.0,1001.6
2016-07-24,30.6,79.4,13.0,0.597,1003.0
2016-07-25,31.4,75.2,11.2,0.119,1002.4
2016-07-26,30.0,83.3,18.4,7.253,1003.2
2016-07-27,27.9,88.7,18.4,15.642,1004.8
2016-07-28,28.8,85.1,13.7,4.299,1003.0
2016-07-29,27.3,93.8,19.3,18.916,1001.4
2016-07-30,27.2,93.6,8.9,32.558,1001.4
2016-07-31,28.5,87.2,13.0,0.0,1001.1
2016-08-13,29.1,84.9,10.1,0.469,1001.4
2016-08-14,28.8,85.7,14.4,4.838,1000.6
2016-08-15,30.8,75.8,22.0,2.149,999.4
2016-08-16,30.9,71.9,22.7,0.0,998.0
2016-08-17,29.3,77.3,11.2,0.83,999.3
2016-08-18,29.4,82.0,11.2,1.045,1000.1
2016-08-19,31.2,73.7,7.6,0.0,999.9
2016-08-20,31.7,73.0,15.4,0.0,1000.3
2016-08-21,30.3,74.6,18.4,0.0,1001.2
2016-08-22,30.5,71.4,17.6,0.0,1003.0
2016-08-23,30.7,74.3,13.0,0.0,1003.3
2016-08-24,29.7,80.6,14.8,5.448,1002.8
2016-08-25,30.0,81.6,11.8,0.09,1004.7
2016-08-26,30.1,81.8,17.7,15.448,1005.2
2016-08-27,30.6,76.3,14.8,0.0,1006.6
2016-08-28,31.6,73.7,12.1,0.0,1006.4
2016-08-29,28.5,86.6,14.8,20.596,1004.0
2016-08-30,28.4,85.0,11.2,1.0,1002.5
2016-08-31,27.1,90.7,14.8,64.507,1003.0
2016-09-13,30.7,67.6,11.5,0.0,1007.1
2016-09-14,29.7,74.0,13.8,5.104,1007.8
2016-09-15,31.0,65.2,13.3,0.0,1006.1
2016-09-16,31.2,63.4,13.3,0.0,1005.1
2016-09-17,31.1,65.4,7.6,0.0,1004.2
2016-09-18,31.2,65.3,9.4,0.0,1005.3
2016-09-19,31.2,63.0,11.2,0.0,1004.7
2016-09-20,31.7,60.5,7.6,0.0,1003.6
2016-09-21,31.5,64.6,16.6,0.149,1005.5
2016-09-22,29.0,74.1,18.4,0.0,1008.4
2016-09-23,29.8,70.8,11.2,0.0,1005.5
2016-09-24,29.9,71.3,9.4,0.0,1004.3
2016-09-25,30.1,67.6,8.2,0.0,1004.9
2016-09-26,30.5,67.2,9.4,0.0,1006.4
2016-09-27,30.8,65.7,11.2,0.0,1006.8
2016-09-28,31.2,63.1,7.6,0.0,1005.7
2016-09-29,30.9,66.4,11.2,0.0,1005.7
2016-09-30,31.1,66.2,7.6,0.0,1005.8
2016-10-13,27.8,48.3,22.0,0.0,1008.3
2016-10-14,27.5,51.4,17.7,0.0,1009.5
2016-10-15,26.5,53.6,11.8,0.0,1010.6
2016-10-16,26.7,51.9,17.2,0.0,1011.6
2016-10-17,26.3,52.0,18.4,0.0,1010.8
2016-10-18,26.2,52.8,19.6,0.0,1009.7
2016-10-19,26.6,52.4,10.8,0.0,1008.5
2016-10-20,26.6,49.5,19.5,0.0,1007.5
2016-10-21,27.2,48.2,25.4,0.0,1008.5
2016-10-22,27.1,51.4,23.1,0.0,1009.3
2016-10-23,25.9,55.3,18.4,0.0,1009.3
2016-10-24,26.1,52.1,23.2,0.0,1008.3
2016-10-25,26.3,54.1,24.6,0.0,1008.9
2016-10-26,25.3,59.8,14.4,0.0,1011.5
2016-10-27,24.6,60.9,13.3,0.0,1014.5
2016-10-28,23.9,58.4,13.1,0.0,1012.8
2016-10-29,23.9,61.7,9.4,0.0,1012.9
2016-10-30,23.4,68.9,6.2,0.0,1014.6
2016-10-31,22.8,69.3,6.1,0.0,1017.4
2016-11-13,22.5,57.2,10.8,0.0,1016.2
2016-11-14,21.6,61.0,9.4,0.0,1015.8
2016-11-15,20.0,60.1,10.0,0.0,1016.0
2016-11-16,19.0,60.3,16.2,0.0,1017.4
2016-11-17,19.3,56.9,23.1,0.0,1016.9
2016-11-18,19.1,57.8,12.1,0.0,1015.0
2016-11-19,19.2,61.4,9.4,0.0,1012.8
2016-11-20,20.0,60.6,9.4,0.0,1013.5
2016-11-21,20.9,58.6,10.5,0.0,1013.7
2016-11-22,20.7,56.1,14.8,0.0,1012.8
2016-11-23,20.0,59.5,15.1,0.0,1012.7
2016-11-24,19.3,58.0,17.1,0.0,1015.1
2016-11-25,20.7,43.2,23.1,0.0,1013.7
2016-11-26,21.9,40.9,18.4,0.0,1013.0
2016-11-27,20.8,45.2,18.4,0.0,1013.6
2016-11-28,20.0,44.1,19.1,0.0,1013.1
2016-11-29,19.1,55.6,5.6,0.0,1015.1
2016-11-30,18.5,80.0,9.0,0.0,1016.3
2016-12-13,18.0,65.9,9.7,0.0,1014.8
2016-12-14,16.5,72.1,14.0,0.0,1017.0
2016-12-15,15.9,67.8,20.3,0.0,1016.6
2016-12-16,15.3,65.8,11.2,0.0,1018.2
2016-12-17,14.6,76.7,12.6,0.0,1017.4
2016-12-18,14.4,72.4,10.9,0.0,1017.8
2016-12-19,14.7,71.9,19.4,0.0,1017.5
2016-12-20,16.1,66.7,23.9,0.0,1015.9
2016-12-21,16.5,62.4,21.5,0.0,1015.6
2016-12-22,15.5,64.0,14.7,0.0,1015.9
2016-12-23,15.3,77.4,9.4,0.0,1014.1
2016-12-24,16.0,80.9,13.3,0.0,1011.5
2016-12-26,15.0,82.7,15.6,0.0,1016.8
2016-12-27,14.8,75.1,17.1,0.0,1017.1
2016-12-28,15.7,70.9,11.2,0.0,1015.9
2016-12-29,14.4,85.9,13.0,0.0,1016.6
2016-12-30,13.3,89.2,13.0,0.0,1017.6
2016-12-31,13.5,89.7,11.5,0.0,1016.3
2017-01-13,11.5,72.7,14.1,0.0,1017.2
2017-01-14,11.8,75.3,11.3,0.0,1018.6
2017-01-15,15.7,66.7,7.6,0.0,1017.9
2017-01-16,13.8,75.2,20.5,0.0,1016.7
2017-01-17,10.0,87.8,13.0,0.0,1018.4
2017-01-18,11.4,81.3,11.8,0.0,1021.4
2017-01-19,12.5,80.2,15.4,0.0,1022.7
2017-01-20,12.1,78.4,18.0,0.0,1021.8
2017-01-21,12.7,78.0,13.4,0.0,1020.4
2017-01-22,15.7,81.0,10.5,0.0,1021.2
2017-01-23,16.2,81.4,14.4,0.0,1019.9
2017-01-24,17.4,73.8,9.4,0.0,1018.5
2017-01-25,19.2,76.0,23.1,0.597,1018.3
2017-01-26,16.4,92.2,21.0,29.918,1017.7
2017-01-27,15.1,86.1,20.3,0.2,1017.8
2017-01-28,13.8,88.2,15.9,0.0,1019.6
2017-01-29,15.0,84.2,16.9,0.0,1017.2
2017-01-30,15.4,81.9,13.6,0.0,1015.8
2017-01-31,16.5,78.8,16.2,0.0,1015.3
2017-02-13,16.7,68.9,15.1,0.0,1021.3
2017-02-14,17.2,66.4,16.9,0.0,1021.4
2017-02-15,18.2,65.4,16.9,0.0,1020.7
2017-02-16,19.8,62.1,18.4,0.0,1018.2
2017-02-17,20.0,68.1,19.1,0.0,1017.2
2017-02-18,21.3,70.8,17.4,0.0,1017.1
2017-02-19,22.8,64.7,14.7,0.0,1013.9
2017-02-20,24.0,59.2,12.6,0.0,1006.6
2017-02-21,20.5,71.7,21.6,0.0,1007.5
2017-02-22,20.1,61.3,15.4,0.0,1011.8
2017-02-23,18.7,47.5,28.7,0.0,1014.7
2017-02-24,18.6,48.3,23.0,0.0,1016.2
2017-02-25,19.3,49.0,33.6,0.0,1014.7
2017-02-26,19.1,57.9,25.0,0.0,1012.7
2017-02-27,20.3,53.9,15.9,0.0,1014.2
2017-02-28,22.5,53.4,11.5,0.0,1014.0
2017-03-13,17.7,50.8,18.9,0.0,1014.6
2017-03-14,18.4,52.1,18.6,0.0,1016.3
2017-03-15,20.3,53.5,37.8,0.0,1014.9
2017-03-16,22.2,52.9,20.5,0.0,1012.0
2017-03-17,21.4,61.4,22.5,0.0,1011.0
2017-03-18,22.6,52.2,29.1,0.0,1010.6
2017-03-19,22.9,54.7,18.1,0.0,1011.6
2017-03-20,22.9,58.4,23.5,0.0,1012.7
2017-03-21,25.1,52.0,20.6,0.0,1012.4
2017-03-22,27.1,48.3,22.0,0.0,1010.8
2017-03-23,28.5,48.5,9.4,0.0,1009.7
2017-03-24,28.1,47.3,50.0,0.0,1010.4
2017-03-25,26.5,46.2,25.4,0.0,1010.7
2017-03-26,27.4,45.2,32.2,0.0,1011.3
2017-03-27,28.9,44.8,50.0,0.0,1010.3
2017-03-28,29.9,46.8,16.8,0.0,1009.6
2017-03-29,30.6,42.4,23.9,0.0,1008.2
2017-03-30,31.1,40.3,25.3,0.0,1008.1
2017-03-31,31.1,40.4,16.6,0.0,1008.7
2017-04-13,30.9,27.6,10.5,0.0,1007.4
2017-04-14,32.3,29.3,11.2,0.0,1005.9
2017-04-15,32.7,30.0,20.8,0.0,1003.5
2017-04-16,32.2,30.9,10.3,0.0,1003.9
2017-04-17,33.3,38.3,15.9,0.0,1005.2
2017-04-18,34.4,33.4,20.9,0.0,1004.0
2017-04-19,35.2,22.1,32.5,0.0,1002.3
2017-04-20,35.5,27.1,17.1,0.0,1000.2
2017-04-21,34.7,42.5,20.2,0.0,1000.6
2017-04-22,33.4,45.0,19.2,0.0,1002.4
2017-04-23,32.9,35.1,21.5,0.0,1003.3
2017-04-24,32.2,33.8,27.7,0.0,1004.9
2017-04-25,31.9,31.5,22.6,1.701,1005.4
2017-04-26,31.2,32.8,22.0,0.0,1005.8
2017-04-27,31.9,30.4,48.5,0.0,1007.3
2017-04-28,32.0,32.0,18.0,0.17,1006.2
2017-04-29,31.3,35.6,19.1,0.0,1006.1
2017-04-30,31.1,39.4,20.5,0.627,1006.4
2017-05-13,35.8,35.7,16.7,0.0,1004.3
2017-05-14,36.7,28.0,18.4,0.0,1001.7
2017-05-15,37.2,24.9,20.3,0.0,1000.0
2017-05-16,35.7,30.0,16.6,0.0,1000.0
2017-05-17,32.5,40.3,15.4,0.075,1002.7
2017-05-18,34.0,39.6,21.6,0.0,1002.7
2017-05-19,33.2,40.7,27.7,0.455,1002.9
2017-05-20,33.7,35.4,21.6,0.0,1002.3
2017-05-21,31.4,45.7,20.6,14.461,1001.6
2017-05-22,27.3,59.3,15.1,0.2,1005.2
2017-05-23,32.1,46.1,17.7,0.0,1004.2
2017-05-24,34.8,41.7,14.4,0.0,1002.6
2017-05-25,35.6,34.8,11.2,0.0,1001.0
2017-05-26,37.2,33.8,27.7,0.0,999.3
2017-05-27,34.4,43.4,24.1,0.0,999.0
2017-05-28,31.5,56.8,24.8,10.358,999.7
2017-05-29,29.0,65.9,34.8,7.552,1000.5
2017-05-30,31.4,56.9,18.4,0.0,998.7
2017-05-31,29.0,67.7,20.8,11.403,1000.7
2017-06-13,36.1,35.9,27.5,0.299,998.3
2017-06-14,34.7,36.7,26.8,0.0,1000.5
2017-06-15,34.5,38.1,16.2,0.0,1000.9
2017-06-16,29.0,68.7,21.2,18.516,1001.4
2017-06-17,28.8,69.1,21.6,2.977,1001.3
2017-06-18,31.1,65.7,19.1,0.09,999.8
2017-06-19,31.2,70.3,25.5,21.296,997.9
2017-06-20,27.3,80.6,18.4,17.104,999.6
2017-06-21,28.3,80.8,22.3,30.623,999.6
2017-06-22,30.0,69.3,20.5,2.552,1000.7
2017-06-23,31.8,63.3,14.8,0.0,1000.7
2017-06-24,33.4,60.5,10.5,0.0,998.2
2017-06-25,34.8,58.9,11.2,0.0,998.0
2017-06-26,34.6,61.9,18.4,0.3,999.3
2017-06-27,34.6,62.7,18.4,0.2,999.1
2017-06-28,29.2,81.0,18.4,30.61,1000.4
2017-06-29,28.0,87.8,13.3,17.594,999.9
2017-06-30,27.8,93.4,15.3,28.703,997.8
2017-07-13,30.8,71.7,20.5,0.0,1001.2
2017-07-14,32.1,68.7,16.6,0.0,1000.5
2017-07-15,31.0,76.2,16.6,4.253,1000.6
2017-07-16,31.7,76.1,11.2,0.0,1000.2
2017-07-17,29.7,84.2,19.5,17.312,1000.4
2017-07-18,32.1,73.6,11.5,2.3,1000.4
2017-07-19,33.2,67.7,14.1,0.149,999.0
2017-07-20,30.0,81.3,17.3,29.117,998.5
2017-07-21,31.9,73.3,17.4,0.0,998.6
2017-07-22,29.7,80.6,20.5,4.597,998.9
2017-07-23,29.1,85.7,18.8,17.955,997.9
2017-07-24,29.3,83.2,19.8,3.449,997.3
2017-07-25,28.8,85.9,16.6,2.344,997.8
2017-07-26,30.6,77.4,18.4,0.0,999.9
2017-07-27,31.5,72.6,16.2,0.0,1001.6
2017-07-28,31.3,75.0,20.8,5.448,1002.2
2017-07-29,30.5,78.3,20.8,0.0,1002.2
2017-07-30,30.3,74.8,13.3,0.0,1001.7
2017-07-31,28.3,89.6,12.5,22.299,1002.1
2017-08-13,30.9,70.0,20.2,0.0,1001.0
2017-08-14,31.4,66.3,14.8,0.0,1004.2
2017-08-15,32.0,65.1,21.0,0.1,1003.0
2017-08-16,31.9,64.4,21.3,0.1,1000.9
2017-08-17,32.8,62.5,23.9,0.0,999.8
2017-08-18,33.1,62.5,14.8,0.0,1001.0
2017-08-19,28.5,88.3,15.0,24.851,1003.7
2017-08-20,31.0,76.1,14.8,0.0,1003.3
2017-08-21,31.5,74.7,16.6,0.0,1002.1
2017-08-22,30.9,78.3,11.2,0.917,1002.0
2017-08-23,28.8,87.6,9.4,35.249,1003.6
2017-08-24,29.7,79.7,7.6,0.0,1003.0
2017-08-25,29.9,81.6,11.5,6.033,1001.2
2017-08-26,28.3,85.6,17.7,12.909,1000.5
2017-08-27,29.5,77.3,11.2,1.299,1000.6
2017-08-28,29.6,78.5,27.7,0.51,1002.1
2017-08-29,30.1,76.9,25.4,0.851,1001.9
2017-08-30,30.4,78.5,19.1,5.643,1002.8
2017-08-31,27.5,92.7,15.1,56.324,1003.7
2017-09-13,31.8,66.7,11.5,0.0,1007.0
2017-09-14,31.6,69.0,9.4,0.0,1006.6
2017-09-15,31.8,61.7,15.4,0.0,1005.8
2017-09-16,29.5,71.2,11.2,0.0,1005.7
2017-09-17,29.7,69.1,18.4,0.0,1005.0
2017-09-18,30.1,65.8,19.1,0.0,1004.3
2017-09-19,31.1,59.4,14.8,0.0,1003.8
2017-09-20,30.9,58.6,10.3,0.0,1003.3
2017-09-21,29.9,70.3,18.4,0.0,1003.4
2017-09-22,26.1,88.8,16.1,42.207,1004.1
2017-09-23,24.6,94.3,17.6,30.556,1005.5
2017-09-24,26.4,84.4,17.1,0.0,1007.5
2017-09-25,29.1,73.3,15.1,0.0,1005.7
2017-09-26,30.0,70.7,17.4,0.0,1006.4
2017-09-27,29.9,65.3,6.4,0.0,1006.9
2017-09-28,30.4,62.7,11.2,0.0,1005.9
2017-09-30,29.7,60.3,15.4,0.0,1007.7
2017-10-13,28.2,58.9,15.1,0.0,1005.4
2017-10-14,28.1,57.4,12.0,0.0,1005.1
2017-10-15,27.9,53.7,9.4,0.0,1005.6
2017-10-16,27.1,54.5,7.9,0.0,1006.4
2017-10-17,26.7,55.6,13.0,0.0,1008.1
2017-10-18,27.0,55.2,15.4,0.0,1009.0
2017-10-19,27.1,62.2,9.4,0.0,1009.1
2017-10-20,27.5,60.2,12.6,0.0,1008.5
2017-10-21,26.3,58.6,11.8,0.0,1007.3
2017-10-22,26.5,58.3,10.5,0.0,1006.2
2017-10-23,26.8,53.5,5.4,0.0,1008.3
2017-10-24,25.8,50.8,18.4,0.0,1011.4
2017-10-25,24.6,52.6,9.4,0.0,1014.0
2017-10-26,24.9,57.3,11.2,0.0,1014.4
2017-10-27,24.7,61.6,9.4,0.0,1013.6
2017-10-28,24.6,58.8,11.2,0.0,1013.2
2017-10-29,24.5,60.1,11.2,0.0,1015.3
2017-10-30,24.1,65.5,9.4,0.0,1015.6
2017-10-31,23.6,66.5,9.4,0.0,1013.5
2017-11-13,20.2,71.6,11.2,0.0,1011.3
2017-11-14,21.1,67.1,14.8,0.0,1011.1
2017-11-15,20.7,62.4,14.8,0.0,1012.6
2017-11-16,19.8,67.2,13.0,0.0,1014.2
2017-11-17,19.8,66.5,14.8,0.0,1014.8
2017-11-18,20.1,68.8,13.0,0.425,1015.1
2017-11-19,19.1,53.3,18.4,0.0,1016.3
2017-11-20,17.0,52.8,16.6,0.0,1017.3
2017-11-21,16.2,55.3,18.4,0.0,1015.3
2017-11-22,16.8,50.3,18.4,0.0,1014.5
2017-11-23,16.6,51.3,16.6,0.0,1013.7
2017-11-24,17.1,47.8,15.0,0.0,1015.2
2017-11-25,17.7,47.7,13.0,0.0,1015.9
2017-11-26,17.9,51.8,9.4,0.0,1017.2
2017-11-27,17.4,53.8,18.4,0.0,1014.5
2017-11-28,18.3,50.9,14.8,0.0,1013.5
2017-11-29,19.1,51.7,11.2,0.0,1015.5
2017-11-30,18.6,57.2,16.6,0.0,1015.9
2017-12-13,14.9,86.8,13.0,0.0,1018.1
2017-12-14,13.5,83.7,13.0,0.0,1019.7
2017-12-15,12.4,78.2,14.8,0.0,1020.8
2017-12-16,12.4,74.8,21.1,0.0,1021.6
2017-12-17,13.9,59.8,24.1,0.0,1021.3
2017-12-18,15.3,57.8,18.4,0.0,1020.0
2017-12-19,15.1,61.9,14.8,0.0,1019.6
2017-12-20,16.0,72.6,11.2,0.0,1020.6
2017-12-21,17.3,73.0,14.8,0.0,1020.8
2017-12-22,16.3,66.3,18.4,0.0,1018.7
2017-12-23,15.7,61.4,20.5,0.0,1015.3
2017-12-24,15.7,61.1,9.4,0.0,1015.6
2017-12-25,14.7,71.4,16.6,0.0,1017.3
2017-12-26,14.6,72.7,13.0,0.0,1017.8
2017-12-27,15.6,67.5,14.8,0.0,1017.0
2017-12-28,16.1,63.9,13.0,0.0,1016.8
2017-12-29,15.4,67.0,11.2,0.0,1017.3
2017-12-30,14.5,73.4,11.2,0.0,1017.4
2017-12-31,13.3,76.6,11.2,0.0,1016.0
2018-01-01,12.5,82.5,9.4,0.0,1014.3
2018-01-02,11.8,85.5,9.4,0.0,1014.8
2018-01-03,11.1,86.6,11.2,0.0,1015.4
2018-01-04,10.9,86.2,13.0,0.0,1015.5
2018-01-05,11.7,81.0,11.2,0.0,1015.0
2018-01-06,11.2,79.6,11.2,0.0,1014.1
2018-01-07,12.1,73.2,20.5,0.0,1014.9
2018-01-08,12.3,70.0,13.0,0.0,1016.8
2018-01-09,12.6,72.2,16.6,0.0,1018.8
2018-01-10,13.8,68.1,23.0,0.0,1018.4
2018-01-11,13.8,66.7,22.2,0.0,1016.9
2018-01-12,14.6,62.9,15.0,0.0,1015.8
2018-01-13,14.3,65.6,17.3,0.0,1016.1
2018-01-14,14.3,62.6,16.6,0.0,1016.0
2018-01-15,13.9,70.1,22.4,0.0,1016.1
2018-01-16,15.2,58.7,14.8,0.0,1013.6
2018-01-17,14.4,70.8,14.8,0.0,1014.6
2018-01-18,16.7,73.2,13.0,0.0,1015.1
2018-01-19,15.1,80.0,16.6,0.0,1016.0
2018-01-20,13.9,73.2,20.5,0.0,1015.1
2018-01-21,14.3,64.6,13.0,0.0,1014.4
2018-01-22,15.4,66.5,11.2,0.0,1013.0
2018-01-23,13.5,83.2,18.4,3.463,1010.7
2018-01-24,12.6,89.1,14.8,0.0,1013.5
2018-01-25,11.8,93.3,15.5,0.0,1013.1
2018-01-26,11.7,90.4,11.2,0.0,1013.7
2018-01-27,12.6,82.0,9.8,0.0,1013.9
2018-01-28,13.0,77.8,13.0,0.0,1014.6
2018-01-29,13.8,74.8,14.8,0.0,1016.1
2018-01-30,16.9,64.6,22.3,0.0,1015.5
2018-01-31,16.9,71.1,31.6,0.0,1014.4
2018-02-01,18.4,62.9,13.0,0.0,1014.4
2018-02-02,17.9,69.2,14.8,0.0,1012.7
2018-02-03,16.9,58.2,14.8,0.0,1015.2
2018-02-04,15.1,60.0,18.4,0.0,1015.8
2018-02-05,14.8,55.8,14.8,0.0,1017.9
2018-02-06,16.1,54.7,18.4,0.0,1017.9
2018-02-07,15.0,58.1,20.4,0.0,1014.8
2018-02-08,14.7,60.5,13.0,0.0,1013.9
2018-02-09,15.4,60.0,14.8,0.0,1013.9
2018-02-10,16.3,54.9,13.0,0.0,1016.1
2018-02-11,18.1,49.2,50.0,0.0,1015.5
2018-02-12,16.5,71.6,18.4,0.0,1017.6
2018-02-13,16.6,75.9,16.6,0.0,1022.1
2018-02-14,15.8,65.8,23.2,0.0,1022.1
2018-02-15,16.8,67.7,22.6,0.0,1019.8
2018-02-16,17.5,72.1,18.4,0.0,1018.2
2018-02-17,18.4,68.5,18.4,0.0,1013.2
2018-02-18,18.3,63.7,16.6,0.0,1012.3
2018-02-19,18.6,57.4,17.3,0.0,1013.8
2018-02-20,19.7,59.3,16.6,0.0,1013.3
2018-02-21,22.5,54.3,11.2,0.0,1011.0
2018-02-22,22.9,60.8,14.8,0.0,1010.2
2018-02-23,23.9,58.2,11.2,0.0,1010.3
2018-02-24,24.7,57.3,14.8,0.0,1012.1
2018-02-25,23.1,60.3,18.4,0.0,1015.5
2018-02-26,20.8,65.6,23.5,0.0,1013.6
2018-02-27,22.5,63.9,22.4,0.0,1013.0
2018-02-28,23.2,66.8,14.8,0.0,1013.1
2018-03-01,22.9,59.7,14.8,0.0,1011.5
2018-03-02,23.5,57.4,18.4,0.0,1009.9
2018-03-03,24.5,55.4,14.8,0.0,1007.7
2018-03-04,23.1,55.1,22.3,0.0,1009.2
2018-03-05,21.9,58.0,22.3,0.0,1013.0
2018-03-06,21.0,58.8,28.2,0.0,1013.9
2018-03-07,21.6,56.1,22.3,0.0,1012.8
2018-03-08,23.5,52.6,13.7,0.0,1013.6
2018-03-09,24.3,52.9,16.6,0.0,1013.7
2018-03-10,24.1,52.0,21.4,0.0,1012.7
2018-03-11,23.9,55.6,16.6,0.0,1011.9
2018-03-12,25.0,51.2,20.5,0.0,1011.6
2018-03-13,26.5,45.8,18.4,0.0,1010.0
2018-03-14,26.7,36.4,14.8,0.0,1008.1
2018-03-15,25.6,44.5,25.0,0.0,1008.4
2018-03-16,24.6,50.6,18.4,0.0,1009.7
2018-03-17,23.6,45.3,24.1,0.0,1011.0
2018-03-18,24.3,42.3,20.5,0.0,1012.2
2018-03-19,25.7,41.9,16.6,0.0,1013.6
2018-03-20,26.9,42.0,14.8,0.0,1010.6
2018-03-21,26.5,48.4,22.3,0.0,1008.3
2018-03-22,24.5,57.6,22.3,0.0,1009.3
2018-03-23,24.0,54.2,17.3,0.0,1010.6
2018-03-24,25.4,50.2,38.7,0.0,1013.0
2018-03-25,25.6,50.1,22.0,0.0,1014.2
2018-03-26,26.5,45.7,22.3,0.0,1012.6
2018-03-27,28.1,37.0,16.9,0.0,1009.1
2018-03-28,29.3,34.7,22.3,0.0,1008.3
2018-03-29,28.6,38.6,24.1,0.0,1007.7
2018-03-30,28.8,37.1,22.7,0.0,1005.4
2018-03-31,26.8,46.2,18.4,0.0,1007.8
2018-04-01,28.4,44.8,14.8,0.0,1009.5
2018-04-02,29.3,44.3,16.6,0.0,1009.7
2018-04-03,31.2,41.8,18.4,0.0,1008.4
2018-04-04,32.0,40.3,16.6,0.0,1005.9
2018-04-05,31.7,40.3,16.6,0.0,1004.8
2018-04-06,29.3,43.4,27.7,5.0,1006.9
2018-04-07,28.2,49.6,20.5,0.0,1008.9
2018-04-08,29.5,48.0,50.0,0.0,1009.4
2018-04-09,26.1,59.8,22.3,2.612,1010.8
2018-04-10,28.4,54.1,19.3,0.0,1008.8
2018-04-11,26.8,53.7,22.3,0.0,1008.5
2018-04-12,27.1,49.2,27.7,5.149,1008.4
2018-04-13,28.9,32.8,16.6,0.0,1009.1
2018-04-14,29.3,30.0,18.4,0.0,1008.0
2018-04-15,31.3,32.9,13.0,0.0,1007.2
2018-04-16,32.1,34.3,17.8,0.0,1007.3
2018-04-17,32.6,29.8,22.3,0.0,1008.7
2018-04-18,32.3,27.1,29.5,0.0,1008.0
2018-04-19,32.8,27.2,20.6,0.0,1004.6
2018-04-20,33.0,24.1,29.7,0.0,1003.5
2018-04-21,29.6,29.5,20.5,0.0,1008.3
2018-04-22,29.1,24.4,27.8,0.0,1009.3
2018-04-23,30.0,21.3,18.4,0.0,1008.2
2018-04-24,31.4,23.1,19.3,0.0,1006.9
2018-04-25,33.2,21.5,18.4,0.0,1004.1
2018-04-26,34.7,21.3,14.8,0.0,1002.4
2018-04-27,33.2,39.3,20.5,0.0,1005.6
2018-04-28,33.7,41.3,24.3,0.0,1005.1
2018-04-29,32.5,48.1,11.9,1.299,1002.2
2018-04-30,32.1,48.1,22.3,0.0,1000.5
2018-05-01,31.6,50.6,24.1,0.0,1004.0
